시도,주소,학교명,상태,위도,경도
경기,경기도 시흥시 신천동447번지,시흥도원초등학교,1,37.43907545,126.7773356
경기,경기도 시흥시 매화동303번지,시흥매화초등학교,1,37.41582633,126.8085957
경기,경기도 시흥시 신천로7번길 12. 시흥신일초등학교 (신천동),시흥신일초등학교,1,37.43262824,126.7914104
경기,경기도 시흥시 월곶해안로 69. 시흥월곶초등학교 (월곶동.시흥월곶초등학교),시흥월곶초등학교,1,37.39165334,126.7370754
경기,경기도 시흥시 은행동545번지,시흥은행초등학교,1,37.44242241,126.8009025
경기,경기도 시흥시 장현동80번길 5,시흥장현초등학교,1,37.38184874,126.7987594
경기,경기도 용인시 기흥구 신갈로 76. 신갈초등학교 (신갈동.신갈초등학교),신갈초등학교,1,37.27346607,127.1065667
충남,충청남도 천안시 동남구 목천읍천정1길 243-9,신계초등학교,1,36.76854666,127.2023145
부산,부산광역시 해운대구 좌동순환로 290(좌동. 신곡초등학교),신곡초등학교,1,35.16989038,129.1820602
충남,충청남도 공주시 신관동318-1(번영로 97-13),신관초등학교,1,36.47526648,127.1388044
충남,충청남도 아산시 서부북로993 (배미동 174-2),신광초등학교,1,36.78889977,126.9695487
부산,부산시 북구 효열로42번지(금곡동),신금초등학교,1,35.25040912,129.015173
전남,전라남도 여수시여천체육공원길 24,신기초등학교,1,34.76077897,127.6755809
경기,경기도 안산시 단원구 신길동1513번지 신길초등학교,신길초등학교,1,37.33565511,126.7806112
부산,부산광역시 사하구 신평동비봉로 88,신남초등학교,1,35.09893323,128.9613564
경북,경상북도 영천시 신녕면 화성리714,신녕초등학교,1,36.04671278,128.7894773
경기,경기도 고양시 덕양구 행신동1005번지,신능초등학교,1,37.62380492,126.8312628
충남,충청남도 홍성군 서부면 남당항로270번길43(충남 홍성군 서부면 남당리 664),신당초등학교,1,36.54748523,126.4735613
충남,충청남도 금산군 복수면 신대리502,신대초등학교,1,36.20947501,127.3779023
전북,전북 임실군 신덕면 수천리815,신덕초등학교,1,35.68251919,127.1753573
충남,충청남도 계룡시 엄사면 번영3길82(엄사리 232-92),신도초등학교,1,36.28221581,127.2359313
경북,경상북도 칠곡군 지천면 신동로161,신동초등학교,1,35.95679063,128.4901254
경기,경기도 이천시 신둔면 수광리262-1,신둔초등학교,1,37.31015438,127.4034878
경남,경상남도 창원시 의창구 대산면 주남로 394번길19-3,신등초등학교,1,35.31977932,128.6994491
경북,경상북도 경주시 금성로183번길 28(사정동.신라초등학교),신라초등학교,1,35.83446162,129.2043671
충남,충청남도 예산군 예산읍 신례원리256-2,신례원초등학교,1,36.72628347,126.8425429
제주,제주특별자치도 서귀포시 중산간동로7116(신례리 822-1),신례초등학교,1,33.28430319,126.6321563
충남,충청남도 아산시 신리길64,신리초등학교,1,36.77974995,127.0364925
부산,부산광역시 강서구 명지국제7로 178(명지동),신명초등학교,1,35.09499884,128.9207141
충남,충청남도 천안시 서북구 성환읍 신방리95번지,신방초등학교,1,36.92927773,127.0876377
충북,충청북도 제천시 신백동212-7,신백초등학교,1,37.12806425,128.226521
경기,경기도 성남시 분당구 판교역로14번길 42. 신백현초등학교 (백현동),신백현초등학교,1,37.38726502,127.1119264
울산,울산광역시 남구 신복로 74(무거동.신복초등학교),신복초등학교,1,35.55005846,129.2539568
경기,경기도 포천시 소흘읍송우로 98,신봉초등학교,1,37.83173729,127.1389755
전남,전라남도 영암군 신북면월평리 13,신북초등학교,1,34.8911035,126.6964328
충남,충청남도 천안시 동남구 성남면 신사리345,신사초등학교,1,36.74255768,127.2377984
제주,제주특별자치도 서귀포시 성산읍 일주동로5104,신산초등학교,1,33.38161651,126.8756739
경북,경상북도 경산시 진량읍 신상리 343-1,신상초,0,35.87483684,128.8213468
경북,경북 경산시 진량읍 신상3리343-1,신상초등학교,1,35.87790944,128.8321394
부산,부산광역시 영도구 신선동3가 76-6신선초등학교,신선초등학교,1,35.08319077,129.0474961
경북,경상북도 안동시 풍천면 신성장골길1번지,신성초등학교,1,36.52523414,128.4620641
충북,충청북도 청주시 상당구 남일면 신송2길 46(남일면),신송초등학교,1,36.57521235,127.4933596
전북,전북 군산시 옥도면 신시도리66,신시도초등학교,1,35.81517644,126.4506653
전북,전북 군산시 옥도면 야미도리18,신시도초등학교야미도분교장,1,35.84165602,126.4918487
경남,경상남도 진주시 평거로139번길 8(신안동. 신안초등학교),신안초등학교,1,35.1824249,128.0684611
충남,충청남도 예산군 신암면 종경리215-2번지,신암초등학교,1,36.73247386,126.820659
충남,충청남도 예산군 신양면 청신로374,신양초등학교,1,36.60211064,126.8690336
경남,경상남도 김해시 활천로303,신어초등학교,1,35.24394339,128.9118344
부산,부산광역시 남구 유엔로25번길 66(우암동.신연초등학교),신연초등학교,1,35.12893702,129.0778188
경기,경기도 수원시 영통구 영통로 266(영통동.신영초등학교),신영초등학교,1,37.24998881,127.060041
강원,강원도 강릉시 연곡면 행정리226-4,신왕초등학교,1,37.85339846,128.7879122
광주,광주광역시 북구 첨단연신로 232-10(신용동),신용초등학교,1,35.21043507,126.8573416
경남,경상남도 거창군 신원면 신차로3053,신원초등학교,1,35.56637758,127.925212
전남,전라남도 신안군 신의면상태동리 29-5번지,신의초등학교,1,34.58298435,126.0959109
전남,전라남도 신안군 신의면 상태서리817,신의초등학교기도분교장,1,34.63442941,126.0853112
전남,전남 신안군 신의면 하태동리438-4,신의초등학교신의남분교장,0,34.55681803,126.0642924
경기,경기도 하남시 신평로 100(신장동.신장초등학교),신장초등학교,1,37.54207282,127.2079527
부산,부산광역시 해운대구 해운대로81번길 55(재송동. 신재초등학교),신재초등학교,1,35.19144448,129.1227224
전남,전라남도 강진군 신전면용월리 1033-1,신전초등학교,1,34.49974433,126.7096006
울산,울산광역시 남구 신정1동1245번지,신정초등학교,1,35.53890378,129.3038711
제주,제주특별자치도 제주시 연동316번지,신제주초등학교,1,33.48290791,126.4977904
경남,경상남도 양산시 물금읍 신주1길 58(물금읍.신주초등학교),신주초등학교,1,35.33716655,129.0196085
전남,전라남도 완도군 신지면신지로 815-1,신지동초등학교,1,34.3270645,126.8511473
전남,전라남도 완도군 신지면대곡리 850,신지초등학교,1,34.33713392,126.8302641
충남,충청남도 아산시 신창면 읍내리310,신창초등학교,1,36.78027009,126.932916
울산,울산광역시 북구 호계로 349-7(신천동.신천초등학교),신천초등학교,1,35.63349731,129.3471431
강원,강원도 철원군 갈말읍 지포리7 번지,신철원초등학교,1,38.14673675,127.3056221
대전,대전광역시 대덕구 신탄진동50,신탄진용정초등학교,1,36.45377158,127.4355913
대전,대전광역시 대덕구 석봉로3번길 50. 신탄진초등학교 (석봉동),신탄진초등학교,1,36.4490248,127.422407
충남,충청남도 당진시 신평면 원머리로 7신평초등학교,신평초등학교,1,36.88612387,126.7722165
충남,충청남도 공주시 신풍면 신풍길50-11 (산정리 191번지),신풍초등학교,1,36.51714463,126.953311
경기,경기도 수원시 팔달구 신풍로 15(신풍동.신풍초등학교),신풍초등학교신풍분교장,0,37.28276149,127.0139511
경기,경기도 이천시 부발읍 신하리 경충대로 2250번길 12호(신하3리 374-2),신하초등학교,1,37.26096973,127.478696
경남,경상남도 거제시 서문로1길 7(고현동.신현초등학교),신현초등학교,1,34.88840502,128.6170969
부산,부산광역시 강서구 신호산단2로75번길 12. 신호초등학교 (신호동),신호초등학교,1,35.08186064,128.878303
충남,충청남도 아산시 영인면 신화리350,신화초등학교,1,36.88583355,126.9691243
충남,포항시 남구 중흥로 100번길13,신흥초등학교,1,36.0133066,129.3533718
강원,강원도 화천군 사내면 실내길26,실내초등학교,1,38.12096156,127.5317106
경기,경기도 부천시 장말로 309. 심곡초등학교 (심곡동),심곡초등학교,1,37.49175029,126.7763923
경기,경기도 남양주시 화도읍 마석우리76번길 10,심석초등학교,1,37.65687716,127.3069122
전북,전북 고창군 심원면 월산리725,심원초등학교,1,35.52574414,126.5522065
충북,충청북도 영동군 심천면 심천리524-1,심천초등학교,1,36.23453827,127.7246452
경기,경기도 파주시 동패동1079번지,심학초등학교,1,37.70766799,126.7033616
경남,경상남도 하동군 화개면쌍계사길 27-21  쌍계초등학교,쌍계초등학교,1,35.23253137,127.6449975
경기,경기도 광주시 쌍령동353-95(경충대로 1422번길 71),쌍령초등학교,1,37.39863511,127.281421
충남,충청남도 아산시 음봉면 연암율금로499번지,쌍룡초등학교,1,36.88009411,127.0743725
강원,강원도 영월군 남면 토교리496-1 번지,쌍룡초등학교토교분교장,1,37.16000654,128.3090581
경북,경상북도 고령군 쌍림면 귀원리190,쌍림초등학교,1,35.68165086,128.2423924
경남,경상남도 합천군 쌍백면 평구리531-3번지,쌍백초등학교,1,35.43989178,128.1471764
충북,충청북도 음성군 금왕읍 쌍봉리413번지,쌍봉초등학교,1,37.0028,127.542342
경남,경상남도 합천군 쌍책면 성산큰길 47쌍책초등학교,쌍책초등학교,1,35.57500673,128.2830765
전북,전북 순창군 쌍치면 쌍계리129번지,쌍치초등학교,1,35.50188673,127.0029848
제주,제주특별자치도 제주시 중앙로 518(아라일동.아라초등학교),아라초등학교,1,33.47648129,126.5434654
경기,경기도 고양시 덕양구 행신동1069번지,아람초등학교,1,37.61929335,126.8503884
세종,세종특별자치시 달빛로 174(아름동),아름초등학교,1,36.51447709,127.2515269
경남,경상남도 거창군 거창읍 상림리6길 12(상림리775),아림초등학교,1,35.68455435,127.9070795
부산,부산광역시 서구 해돋이로 241. 아미초등학교 (아미동2가),아미초등학교,1,35.09830088,129.0157155
충남,충청남도 아산시 신창면 남성리119-4,아산남성초등학교,1,36.78745049,126.9569522
충남,충청남도 아산시 배방읍호서로 405,아산북수초등학교,1,36.76806303,127.076912
충남,충청남도 아산시 배방읍 용연동길 25(아산용연초등학교),아산용연초등학교,1,36.79211893,127.0924872
충남,충청남도 아산시 남부로 266(용화동. 아산초등학교),아산초등학교,1,36.77007705,127.0109455
강원,강원도 고성군 토성면 아야진리200번지,아야진초등학교,1,38.27349703,128.5496636
전북,전북 남원시 아영면 청계리42-3,아영초등학교,1,35.50542585,127.609714
경남,경상남도 거제시 탑곡로4길 24번지(아주동352-10),아주초등학교,1,34.8644068,128.6930256
경북,경상북도 김천시 어모면 중왕리735,아천초등학교,1,36.17834041,128.1165427
경북,경상북도 김천시 아포읍 아포대로 1067(아포읍.아포초등학교),아포초등학교,1,36.15977456,128.2453864
경북,경상북도 경주시 서면 내서로461,아화초등학교,1,35.89237571,129.0532243
경남,경상남도 하동군 악양면 정서리285-2,악양초등학교,1,35.16163758,127.7086012
경북,경상북도 경주시 안강읍 안강중앙로 189(안강제일초등학교),안강제일초등학교,1,35.99379249,129.2210389
경북,경상북도 의성군 안계면 토매리110-15,안계초등학교,1,36.3816771,128.444956
경기,경기도 고양시 일산동구 중산로 142(중산동.안곡초등학교),안곡초등학교,1,37.6847816,126.7818544
경남,경상남도 창원시 진해구 청안동475,안골포초등학교,1,35.10358002,128.8057004
충북,충청북도 옥천군 안남면 연주리416 번지,안남초등학교,1,36.3550994,127.6723474
충북,충청북도 옥천군 안내면 현리길 74. 안내초등학교 (안내면),안내초등학교,1,36.39427987,127.6610656
경기,경기도 화성시 화산로 2(안녕동.안녕초등학교),안녕초등학교,1,37.20568297,127.0088677
제주,제주특별자치도 서귀포시 안덕면 화순리56번길 32 안덕초등학교,안덕초등학교,1,33.25034177,126.3359963
경북,경상북도 안동시 정하동272-1,안동강남초등학교,1,36.54978426,128.73182
경북,경상북도 안동시동부길 2,안동동부초등학교,1,36.56636607,128.7368234
경북,안동시 서동문로65번지,안동서부초등학교,1,36.56728731,128.7190212
경북,경상북도 안동시 송현동371-5,안동송현초등학교,1,36.57320241,128.6960777
